sale_id,date,product_id,region_id,channel_id,units_sold,revenue,discount
8732,2024-10-03,1015,1021,554605,7,6650.0,0.0
8733,2024-06-24,1054,1030,554605,2,1700.0,0.0
8734,2023-11-13,1182,1008,728312,1,400.0,0.0
8735,2024-10-30,1025,1016,517509,1,450.0,0.0
8736,2022-12-10,1159,1006,517509,5,900.0,0.1
8737,2024-10-29,1148,1034,554605,1,400.0,0.0
8738,2023-06-10,1056,1040,536398,1,800.0,0.0
8739,2024-10-17,1015,1003,756746,1,950.0,0.0
8740,2024-07-11,1007,1023,536398,10,7600.0,0.05
8741,2024-12-10,1023,1019,728312,1,1200.0,0.0
8742,2023-05-23,1099,1003,554605,1,522.5,0.05
8743,2020-05-29,1186,1009,240932,1,200.0,0.0
8744,2023-12-05,1084,1006,756746,1,450.0,0.0
8745,2024-09-05,1020,1005,794130,1,1100.0,0.0
8746,2021-06-04,1188,1025,536398,1,150.0,0.0
8747,2024-10-30,1058,1012,536398,7,5600.0,0.0
8748,2020-11-05,1180,1009,554605,1,240.0,0.2
8749,2023-10-05,1061,1044,794130,10,3000.0,0.0
8750,2023-12-06,1079,1012,636916,1,585.0,0.1
8751,2024-12-22,1065,1009,794130,1,700.0,0.0
8752,2023-03-26,1092,1029,756746,1,350.0,0.0
8753,2021-10-20,1163,1036,678490,1,350.0,0.0
8754,2023-09-02,1045,1041,794130,1,650.0,0.0
8755,2024-05-17,1091,1001,536398,2,600.0,0.0
8756,2024-03-15,1096,1011,678490,1,300.0,0.0
8757,2022-09-17,1123,1024,794130,2,400.0,0.0
8758,2020-05-20,1153,1010,240932,1,200.0,0.0
8759,2021-10-26,1131,1033,554605,3,1050.0,0.0
8760,2024-06-11,1025,1019,554605,1,450.0,0.0
8761,2023-01-14,1093,1022,756746,1,250.0,0.0
8762,2024-12-14,1074,1044,765544,2,1100.0,0.0
8763,2023-06-15,1110,1040,765544,1,500.0,0.0
8764,2024-11-12,1024,1033,240932,8,8000.0,0.0
8765,2024-09-17,1088,1010,240932,1,600.0,0.0
8766,2024-11-25,1024,1044,387010,1,1000.0,0.0
8767,2024-10-29,1013,1035,554605,1,850.0,0.0
8768,2019-11-11,1176,1037,554605,1,200.0,0.0
8769,2019-10-19,1167,1008,536398,2,500.0,0.0
8770,2021-04-11,1109,1017,688043,1,350.0,0.0
8771,2019-06-02,1190,1029,554605,1,200.0,0.0
8772,2023-11-07,1050,1008,387010,1,800.0,0.0
8773,2023-09-23,1147,1007,517509,1,700.0,0.0
8774,2024-06-28,1035,1024,757135,1,900.0,0.0
8775,2024-12-20,1138,1011,554605,1,350.0,0.0
8776,2023-10-02,1050,1044,536398,5,4000.0,0.0
8777,2024-02-07,1036,1007,728312,1,750.0,0.0
8778,2024-09-05,1152,1011,240932,1,350.0,0.0
8779,2024-02-03,1168,1037,728312,1,250.0,0.0
8780,2022-12-17,1135,1012,240932,1,250.0,0.0
8781,2021-07-07,1176,1012,728312,1,180.0,0.1
8782,2021-06-28,1109,1041,483036,1,350.0,0.0
8783,2022-01-09,1164,1031,387010,1,300.0,0.0
8784,2023-10-10,1095,1004,757135,1,900.0,0.0
8785,2024-06-17,1084,1009,765544,1,450.0,0.0
8786,2024-06-03,1015,1009,756746,1,950.0,0.0
8787,2024-10-07,1016,1020,728312,1,750.0,0.0
8788,2020-05-28,1135,1042,636916,2,500.0,0.0
8789,2024-12-17,1047,1003,387010,1,700.0,0.0
8790,2021-12-23,1139,1029,794130,1,300.0,0.0
8791,2023-12-27,1052,1030,554605,1,550.0,0.0
8792,2022-11-20,1153,1039,728312,1,200.0,0.0
8793,2024-09-05,1079,1018,757135,7,4550.0,0.0
8794,2024-02-05,1091,1029,688043,1,300.0,0.0
8795,2024-12-11,1028,1022,387010,1,550.0,0.0
8796,2024-06-05,1031,1026,606020,1,550.0,0.0
8797,2024-01-24,1126,1013,728312,1,250.0,0.0
8798,2024-06-10,1080,1016,765544,1,500.0,0.0
8799,2023-06-05,1041,1034,554605,1,600.0,0.0
8800,2023-12-01,1136,1038,794130,1,300.0,0.0
8801,2022-05-08,1152,1007,517509,1,350.0,0.0
8802,2023-08-26,1180,1040,688043,1,300.0,0.0
8803,2022-04-20,1134,1023,794130,7,2100.0,0.0
8804,2023-06-13,1075,1018,554605,1,405.0,0.1
8805,2021-09-09,1164,1003,678490,1,300.0,0.0
8806,2021-10-01,1142,1038,765544,1,350.0,0.0
8807,2024-02-04,1065,1004,483036,1,700.0,0.0
8808,2024-02-11,1140,1013,765544,2,600.0,0.0
8809,2024-07-06,1130,1021,794130,1,400.0,0.0
8810,2024-10-30,1036,1034,728312,8,6000.0,0.0
8811,2021-05-17,1168,1017,483036,1,250.0,0.0
8812,2019-09-09,1196,1024,606020,1,250.0,0.0
8813,2022-10-31,1110,1018,794130,1,500.0,0.0
8814,2019-04-24,1179,1001,483036,1,315.0,0.1
8815,2024-10-03,1082,1036,678490,1,1000.0,0.0
8816,2023-07-26,1157,1014,606020,1,200.0,0.0
8817,2024-03-17,1105,1002,728312,1,350.0,0.0
8818,2023-11-01,1048,1020,606020,1,522.5,0.05
8819,2024-11-15,1015,1010,688043,2,1900.0,0.0
8820,2024-06-08,1149,1003,606020,1,237.5,0.05
8821,2024-10-17,1162,1005,606020,3,1200.0,0.0
8822,2022-07-04,1110,1023,756746,1,500.0,0.0
8823,2024-07-09,1053,1028,517509,2,2800.0,0.0
8824,2022-05-29,1169,1037,517509,1,200.0,0.0
8825,2024-09-05,1030,1028,606020,1,400.0,0.0
8826,2023-08-17,1162,1014,678490,1,400.0,0.0
8827,2024-09-27,1112,1020,554605,1,450.0,0.0
8828,2023-05-20,1135,1039,606020,1,225.0,0.1
8829,2020-09-13,1199,1019,678490,1,150.0,0.0
8830,2024-06-20,1194,1003,240932,1,250.0,0.0
8831,2024-12-20,1003,1009,240932,2,1600.0,0.0
8832,2023-11-27,1061,1001,688043,2,570.0,0.05
8833,2024-11-17,1002,1009,517509,1,1000.0,0.0
8834,2022-07-28,1171,1033,688043,1,300.0,0.0
8835,2022-12-10,1141,1009,757135,1,250.0,0.0
8836,2024-06-06,1117,1030,554605,1,500.0,0.0
8837,2022-11-01,1141,1034,728312,7,1575.0,0.1
8838,2024-05-07,1177,1008,240932,1,350.0,0.0
8839,2024-08-09,1185,1042,678490,4,600.0,0.0
8840,2024-05-10,1044,1033,536398,5,2000.0,0.0
8841,2024-11-09,1004,1040,606020,1,855.0,0.05
8842,2024-08-23,1092,1025,678490,1,350.0,0.0
8843,2022-01-21,1156,1005,536398,1,600.0,0.0
8844,2020-01-13,1182,1019,688043,1,400.0,0.0
8845,2023-06-09,1080,1008,678490,1,500.0,0.0
8846,2023-02-04,1132,1037,536398,1,300.0,0.0
8847,2021-05-29,1199,1027,678490,1,150.0,0.0
8848,2024-07-27,1065,1030,554605,2,1400.0,0.0
8849,2024-11-24,1068,1028,728312,1,600.0,0.0
8850,2023-04-25,1074,1037,606020,1,550.0,0.0
8851,2024-04-27,1005,1009,636916,1,1300.0,0.0
8852,2023-02-26,1081,1037,554605,2,1200.0,0.0
8853,2022-07-15,1099,1012,757135,1,550.0,0.0
8854,2020-10-07,1178,1028,536398,1,300.0,0.0
8855,2021-08-19,1108,1022,688043,1,400.0,0.0
8856,2022-09-15,1195,1019,536398,1,200.0,0.0
8857,2024-11-22,1097,1035,728312,2,800.0,0.0
8858,2024-02-27,1144,1002,757135,1,300.0,0.0
8859,2024-09-19,1021,1002,756746,2,1300.0,0.0
8860,2023-11-10,1040,1012,678490,9,6750.0,0.0
8861,2023-10-15,1157,1031,757135,1,200.0,0.0
8862,2024-01-13,1176,1031,794130,1,200.0,0.0
8863,2019-12-16,1183,1027,240932,1,250.0,0.0
8864,2024-09-15,1023,1030,606020,1,1200.0,0.0
8865,2024-01-26,1113,1032,794130,2,700.0,0.0
8866,2024-12-02,1004,1028,728312,1,810.0,0.1
8867,2021-01-09,1155,1008,517509,1,250.0,0.0
8868,2024-06-20,1087,1016,688043,2,800.0,0.0
8869,2022-11-06,1067,1044,765544,1,700.0,0.0
8870,2022-12-28,1131,1041,483036,1,350.0,0.0
8871,2021-05-26,1167,1007,536398,2,500.0,0.0
8872,2024-07-06,1079,1040,636916,1,650.0,0.0
8873,2022-03-24,1125,1031,794130,2,1500.0,0.0
8874,2024-11-05,1037,1031,728312,1,570.0,0.05
8875,2024-04-21,1049,1018,554605,1,1400.0,0.0
8876,2022-05-05,1077,1020,517509,1,500.0,0.0
8877,2024-02-22,1093,1038,240932,1,250.0,0.0
8878,2024-10-01,1089,1026,794130,1,800.0,0.0
8879,2024-05-04,1195,1025,678490,1,200.0,0.0
8880,2024-04-13,1106,1042,756746,2,855.0,0.05
8881,2024-10-30,1047,1004,554605,1,700.0,0.0
8882,2023-12-21,1055,1011,240932,1,500.0,0.0
8883,2023-11-30,1203,1020,240932,1,200.0,0.0
8884,2024-07-18,1166,1021,688043,1,300.0,0.0
8885,2024-03-24,1155,1031,536398,1,250.0,0.0
8886,2023-07-18,1104,1005,606020,1,450.0,0.0
8887,2023-11-12,1080,1034,636916,1,500.0,0.0
8888,2023-06-27,1183,1042,240932,1,250.0,0.0
8889,2023-05-20,1072,1024,756746,1,440.0,0.2
8890,2024-09-24,1002,1032,756746,1,900.0,0.1
8891,2024-01-15,1083,1033,240932,1,600.0,0.0
8892,2022-06-28,1179,1006,606020,1,350.0,0.0
8893,2022-09-19,1108,1029,794130,9,3600.0,0.0
8894,2021-09-04,1128,1025,554605,1,400.0,0.0
8895,2023-03-09,1137,1004,517509,1,200.0,0.0
8896,2023-08-31,1046,1034,387010,1,500.0,0.0
8897,2024-02-24,1023,1015,240932,1,1200.0,0.0
8898,2023-08-13,1166,1013,517509,1,300.0,0.0
8899,2023-11-08,1154,1006,536398,8,1200.0,0.0
8900,2023-07-01,1058,1024,554605,1,800.0,0.0
8901,2022-10-10,1144,1034,794130,1,300.0,0.0
8902,2021-07-29,1132,1027,765544,1,300.0,0.0
8903,2022-08-13,1072,1003,728312,1,522.5,0.05
8904,2024-02-02,1053,1042,757135,1,1260.0,0.1
8905,2023-11-21,1089,1021,688043,6,4800.0,0.0
8906,2023-06-27,1056,1001,728312,1,800.0,0.0
8907,2022-05-15,1151,1028,517509,1,405.0,0.1
8908,2022-10-14,1080,1016,387010,1,500.0,0.0
8909,2024-02-28,1035,1030,757135,2,1710.0,0.05
8910,2024-11-12,1012,1003,678490,1,600.0,0.0
8911,2024-12-13,1038,1014,794130,1,700.0,0.0
8912,2021-08-01,1153,1010,728312,1,200.0,0.0
8913,2024-04-27,1016,1038,483036,4,3000.0,0.0
8914,2024-04-25,1172,1017,794130,1,250.0,0.0
8915,2024-11-08,1140,1013,240932,3,900.0,0.0
8916,2021-12-03,1146,1007,483036,1,350.0,0.0
8917,2021-12-20,1132,1039,387010,1,300.0,0.0
8918,2021-09-14,1155,1004,756746,1,250.0,0.0
8919,2022-09-23,1088,1021,688043,1,570.0,0.05
8920,2024-09-14,1022,1016,483036,1,950.0,0.0
8921,2023-08-11,1096,1020,606020,2,600.0,0.0
8922,2022-05-18,1192,1011,678490,1,150.0,0.0
8923,2024-11-26,1022,1037,554605,1,950.0,0.0
8924,2023-01-26,1112,1020,765544,1,427.5,0.05
8925,2024-05-20,1194,1042,536398,1,237.5,0.05
8926,2023-11-16,1035,1043,757135,1,900.0,0.0
8927,2022-07-27,1094,1013,794130,1,500.0,0.0
8928,2024-07-12,1038,1011,765544,1,665.0,0.05
8929,2021-11-21,1181,1006,240932,1,250.0,0.0
8930,2021-11-22,1118,1016,688043,1,300.0,0.0
8931,2024-06-26,1036,1030,554605,1,750.0,0.0
8932,2022-07-06,1160,1030,636916,1,250.0,0.0
8933,2024-11-15,1078,1002,678490,1,450.0,0.0
8934,2021-07-30,1110,1020,688043,1,500.0,0.0
8935,2021-02-20,1129,1044,765544,1,450.0,0.0
8936,2020-07-23,1195,1017,536398,1,200.0,0.0
8937,2021-01-24,1134,1001,678490,1,300.0,0.0
8938,2022-08-14,1131,1038,756746,1,350.0,0.0
8939,2024-12-29,1029,1007,794130,1,800.0,0.0
8940,2022-10-13,1146,1007,554605,1,350.0,0.0
8941,2024-05-23,1005,1006,636916,1,1300.0,0.0
8942,2024-06-14,1046,1001,757135,1,500.0,0.0
8943,2023-06-05,1156,1010,636916,2,1200.0,0.0
8944,2024-11-21,1048,1009,536398,1,550.0,0.0
8945,2021-03-08,1103,1043,756746,1,600.0,0.0
8946,2023-12-28,1099,1020,517509,1,550.0,0.0
8947,2024-10-18,1024,1032,678490,1,1000.0,0.0
8948,2022-08-10,1198,1012,387010,1,150.0,0.0
8949,2024-04-11,1049,1038,756746,1,1400.0,0.0
8950,2023-12-06,1061,1010,387010,1,300.0,0.0
8951,2024-12-03,1047,1040,794130,1,700.0,0.0
8952,2023-10-31,1119,1029,688043,2,700.0,0.0
8953,2024-09-10,1026,1025,240932,1,380.0,0.05
8954,2024-01-06,1042,1026,728312,2,1500.0,0.0
8955,2023-11-30,1052,1031,517509,2,1100.0,0.0
8956,2023-02-09,1094,1005,678490,1,500.0,0.0
8957,2021-10-31,1142,1041,387010,1,350.0,0.0
8958,2023-11-12,1175,1032,756746,1,250.0,0.0
8959,2020-08-10,1180,1021,756746,1,300.0,0.0
8960,2024-11-07,1004,1022,483036,1,900.0,0.0
8961,2024-04-14,1037,1023,757135,1,600.0,0.0
8962,2023-03-14,1112,1008,688043,1,450.0,0.0
8963,2020-04-30,1182,1016,794130,2,800.0,0.0
8964,2022-08-02,1092,1019,554605,1,350.0,0.0
8965,2024-02-12,1070,1010,765544,1,550.0,0.0
8966,2024-10-04,1005,1024,240932,1,1300.0,0.0
8967,2019-01-19,1190,1024,483036,1,200.0,0.0
8968,2024-04-03,1006,1030,636916,4,4000.0,0.0
8969,2023-10-22,1140,1023,554605,1,300.0,0.0
8970,2020-10-16,1187,1005,688043,1,500.0,0.0
8971,2022-05-12,1152,1032,794130,1,350.0,0.0
8972,2024-05-08,1087,1001,688043,1,400.0,0.0
8973,2022-11-03,1097,1033,756746,1,360.0,0.1
8974,2024-12-03,1014,1023,536398,1,700.0,0.0
8975,2024-09-28,1022,1035,688043,1,950.0,0.0
8976,2024-03-11,1093,1034,483036,1,237.5,0.05
8977,2023-04-02,1114,1044,765544,1,450.0,0.0
8978,2024-01-13,1050,1013,517509,1,800.0,0.0
8979,2021-08-24,1121,1016,688043,1,400.0,0.0
8980,2020-12-05,1179,1027,554605,1,350.0,0.0
8981,2022-06-14,1194,1033,554605,1,250.0,0.0
8982,2023-01-17,1167,1004,554605,1,250.0,0.0
8983,2024-12-27,1017,1030,636916,1,900.0,0.0
8984,2024-10-21,1160,1013,757135,1,250.0,0.0
8985,2024-10-04,1084,1021,517509,1,450.0,0.0
8986,2024-02-02,1093,1025,387010,1,250.0,0.0
8987,2024-02-24,1079,1042,240932,2,1235.0,0.05
8988,2023-02-01,1088,1017,636916,1,600.0,0.0
8989,2020-04-18,1159,1035,554605,1,200.0,0.0
8990,2024-07-16,1159,1027,536398,1,200.0,0.0
8991,2024-08-15,1056,1040,688043,2,1600.0,0.0
8992,2024-11-22,1019,1037,606020,1,1620.0,0.1
8993,2023-05-25,1059,1043,678490,1,350.0,0.0
8994,2020-02-21,1162,1016,517509,1,400.0,0.0
8995,2023-06-07,1170,1037,678490,1,200.0,0.0
8996,2024-11-27,1014,1021,517509,1,700.0,0.0
8997,2024-05-26,1044,1025,536398,1,400.0,0.0
8998,2024-12-15,1054,1028,536398,2,1700.0,0.0
8999,2023-12-09,1099,1028,678490,1,550.0,0.0
9000,2024-08-15,1043,1017,765544,1,600.0,0.0
9001,2021-03-18,1163,1022,688043,2,700.0,0.0
9002,2023-06-09,1159,1028,757135,1,190.0,0.05
9003,2023-04-11,1172,1016,536398,2,500.0,0.0
9004,2022-05-16,1114,1023,757135,1,450.0,0.0
9005,2024-09-10,1049,1033,517509,1,1400.0,0.0
9006,2024-08-01,1102,1021,678490,1,350.0,0.0
9007,2023-06-14,1146,1024,517509,1,350.0,0.0
9008,2024-09-11,1193,1008,636916,9,1800.0,0.0
9009,2024-06-04,1010,1034,636916,1,500.0,0.0
9010,2023-02-12,1122,1025,765544,1,250.0,0.0
9011,2022-09-03,1079,1038,483036,8,5200.0,0.0
9012,2022-11-19,1069,1026,794130,2,1000.0,0.0
9013,2020-10-06,1177,1037,483036,1,350.0,0.0
9014,2024-04-20,1120,1001,387010,5,3000.0,0.0
9015,2024-04-11,1032,1043,554605,1,300.0,0.0
9016,2024-01-03,1047,1017,483036,1,665.0,0.05
9017,2022-12-25,1109,1022,606020,1,350.0,0.0
9018,2023-11-08,1047,1003,765544,5,3500.0,0.0
9019,2023-11-30,1091,1036,794130,1,285.0,0.05
9020,2023-12-22,1186,1022,765544,5,1000.0,0.0
9021,2024-12-08,1013,1030,728312,1,850.0,0.0
9022,2024-04-10,1145,1013,240932,1,450.0,0.0
9023,2022-12-24,1077,1033,536398,1,475.0,0.05
9024,2022-01-29,1136,1004,728312,1,300.0,0.0
9025,2024-02-27,1181,1023,554605,1,250.0,0.0
9026,2022-06-17,1125,1006,636916,1,750.0,0.0
9027,2024-06-16,1173,1038,765544,1,200.0,0.0
9028,2022-02-04,1169,1001,387010,7,1330.0,0.05
9029,2023-11-04,1036,1036,728312,1,750.0,0.0
9030,2024-08-13,1024,1001,688043,2,2000.0,0.0
9031,2024-11-16,1003,1003,517509,4,3200.0,0.0
9032,2024-12-03,1013,1017,757135,1,850.0,0.0
9033,2024-05-12,1148,1030,765544,1,400.0,0.0
9034,2024-11-02,1025,1001,756746,1,450.0,0.0
9035,2023-11-21,1046,1009,728312,3,1500.0,0.0
9036,2023-01-19,1075,1007,756746,3,1350.0,0.0
9037,2023-10-21,1042,1032,688043,1,750.0,0.0
9038,2024-07-25,1023,1017,240932,2,2400.0,0.0
9039,2024-11-12,1019,1018,240932,1,1800.0,0.0
9040,2021-11-21,1129,1020,240932,1,450.0,0.0
9041,2020-09-25,1155,1021,536398,2,500.0,0.0
9042,2024-02-12,1176,1039,517509,1,200.0,0.0
9043,2024-07-15,1057,1040,606020,1,900.0,0.0
9044,2021-09-13,1130,1013,387010,1,380.0,0.05
9045,2021-11-14,1175,1032,536398,1,250.0,0.0
9046,2022-09-25,1153,1025,387010,1,200.0,0.0
9047,2022-07-13,1112,1023,765544,1,450.0,0.0
9048,2024-10-11,1174,1008,536398,1,300.0,0.0
9049,2024-02-10,1071,1040,517509,1,712.5,0.05
9050,2024-12-16,1018,1027,688043,1,700.0,0.0
9051,2024-04-16,1188,1027,483036,1,150.0,0.0
9052,2024-12-12,1019,1007,554605,1,1800.0,0.0
9053,2024-11-06,1118,1008,636916,1,300.0,0.0
9054,2024-07-20,1031,1017,483036,1,550.0,0.0
9055,2023-04-14,1124,1005,240932,1,350.0,0.0
9056,2024-08-19,1022,1020,756746,2,1900.0,0.0
9057,2019-04-19,1188,1034,483036,1,150.0,0.0
9058,2024-05-19,1043,1014,606020,1,600.0,0.0
9059,2023-12-14,1062,1013,728312,1,600.0,0.0
9060,2019-10-30,1168,1029,536398,1,250.0,0.0
9061,2023-11-23,1045,1012,536398,1,650.0,0.0
9062,2023-12-26,1037,1006,728312,1,600.0,0.0
9063,2022-02-04,1186,1008,728312,1,200.0,0.0
9064,2022-09-19,1080,1020,636916,1,500.0,0.0
9065,2022-04-14,1101,1027,757135,1,400.0,0.0
9066,2023-12-16,1058,1002,678490,1,760.0,0.05
9067,2024-02-21,1112,1041,794130,1,450.0,0.0
9068,2024-12-05,1017,1015,240932,2,1800.0,0.0
9069,2024-07-11,1088,1034,794130,1,600.0,0.0
9070,2023-06-04,1139,1028,483036,9,2700.0,0.0
9071,2022-01-18,1103,1025,483036,6,3600.0,0.0
9072,2022-10-27,1110,1001,728312,1,500.0,0.0
9073,2023-04-01,1126,1015,765544,4,1000.0,0.0
9074,2024-12-09,1008,1017,554605,1,1000.0,0.0
9075,2022-07-14,1113,1024,517509,1,350.0,0.0
9076,2024-11-20,1114,1024,240932,5,2250.0,0.0
9077,2021-08-23,1150,1031,606020,1,300.0,0.0
9078,2023-01-21,1133,1029,678490,1,400.0,0.0
9079,2024-05-30,1113,1042,757135,1,350.0,0.0
9080,2022-04-13,1141,1034,678490,1,225.0,0.1
9081,2022-04-21,1088,1014,636916,1,600.0,0.0
9082,2022-09-04,1102,1031,483036,1,350.0,0.0
9083,2024-06-08,1037,1013,240932,2,1200.0,0.0
9084,2024-01-01,1043,1029,794130,3,1710.0,0.05
9085,2024-01-18,1185,1039,387010,1,150.0,0.0
9086,2024-07-02,1073,1038,387010,1,450.0,0.0
9087,2024-07-21,1010,1037,536398,1,500.0,0.0
9088,2021-08-05,1184,1023,387010,1,190.0,0.05
9089,2023-10-19,1067,1001,688043,4,2800.0,0.0
9090,2023-05-13,1180,1001,606020,1,300.0,0.0
9091,2024-11-27,1028,1036,636916,1,522.5,0.05
9092,2024-12-25,1117,1040,387010,1,500.0,0.0
9093,2023-12-10,1093,1016,483036,8,2000.0,0.0
9094,2024-12-25,1055,1021,483036,5,2500.0,0.0
9095,2020-10-04,1200,1040,678490,4,400.0,0.0
9096,2021-12-11,1143,1027,728312,1,250.0,0.0
9097,2024-11-10,1017,1018,483036,2,1800.0,0.0
9098,2021-09-14,1148,1044,636916,1,400.0,0.0
9099,2023-10-02,1080,1014,765544,1,500.0,0.0
9100,2024-12-06,1088,1036,757135,1,600.0,0.0
9101,2024-07-07,1026,1017,757135,1,400.0,0.0
9102,2021-12-01,1171,1018,517509,1,300.0,0.0
9103,2023-04-02,1082,1007,688043,1,1000.0,0.0
9104,2024-06-07,1025,1013,757135,1,450.0,0.0
9105,2024-05-20,1036,1028,678490,4,3000.0,0.0
9106,2022-06-11,1072,1012,240932,1,550.0,0.0
9107,2024-02-05,1111,1036,794130,1,350.0,0.0
9108,2024-07-04,1058,1005,554605,1,800.0,0.0
9109,2023-11-16,1065,1044,678490,1,630.0,0.1
9110,2024-05-15,1010,1018,536398,1,500.0,0.0
9111,2024-11-08,1020,1005,728312,1,1100.0,0.0
9112,2024-11-11,1027,1026,554605,1,350.0,0.0
9113,2021-07-31,1146,1036,636916,1,350.0,0.0
9114,2024-07-04,1181,1019,483036,1,250.0,0.0
9115,2023-09-26,1058,1012,728312,2,1600.0,0.0
9116,2021-01-24,1185,1011,517509,1,150.0,0.0
9117,2020-09-10,1143,1019,536398,1,250.0,0.0
9118,2023-06-12,1071,1018,756746,2,1500.0,0.0
9119,2021-06-07,1112,1015,756746,1,450.0,0.0
9120,2024-07-24,1127,1035,536398,1,350.0,0.0
9121,2024-09-18,1016,1040,387010,1,750.0,0.0
9122,2023-12-19,1071,1004,240932,1,750.0,0.0
9123,2024-10-06,1112,1018,483036,1,450.0,0.0
9124,2020-04-28,1150,1018,483036,1,300.0,0.0
9125,2022-05-21,1101,1001,240932,1,400.0,0.0
9126,2024-05-05,1036,1018,757135,1,750.0,0.0
9127,2024-06-17,1021,1025,536398,1,650.0,0.0
9128,2023-02-21,1086,1010,794130,1,650.0,0.0
9129,2024-01-27,1060,1027,483036,2,1000.0,0.0
9130,2023-11-07,1070,1021,554605,1,550.0,0.0
9131,2022-07-10,1147,1015,483036,1,700.0,0.0
9132,2024-05-19,1096,1026,387010,3,855.0,0.05
9133,2024-09-19,1034,1019,636916,1,150.0,0.0
9134,2021-05-26,1126,1009,688043,1,250.0,0.0
9135,2022-02-12,1116,1019,240932,2,1800.0,0.0
9136,2023-09-20,1135,1037,678490,1,225.0,0.1
9137,2024-09-15,1033,1004,728312,1,400.0,0.0
9138,2024-02-22,1041,1013,554605,4,2400.0,0.0
9139,2022-08-09,1110,1043,678490,1,500.0,0.0
9140,2020-09-19,1153,1013,678490,1,200.0,0.0
9141,2024-07-05,1103,1013,536398,1,600.0,0.0
9142,2023-02-25,1083,1042,606020,1,600.0,0.0
9143,2021-03-31,1149,1009,678490,1,250.0,0.0
9144,2022-07-07,1171,1009,756746,5,1425.0,0.05
9145,2024-06-04,1090,1036,517509,1,550.0,0.0
9146,2024-12-21,1018,1042,728312,1,700.0,0.0
9147,2021-08-25,1179,1006,636916,1,350.0,0.0
9148,2023-12-30,1134,1028,794130,1,300.0,0.0
9149,2024-11-14,1009,1038,606020,1,720.0,0.1
9150,2023-11-02,1168,1035,765544,2,500.0,0.0
9151,2023-01-16,1131,1001,387010,1,350.0,0.0
9152,2024-08-10,1025,1027,387010,1,450.0,0.0
9153,2024-09-05,1051,1015,678490,1,750.0,0.0
9154,2023-07-16,1126,1044,606020,1,237.5,0.05
9155,2024-10-14,1032,1040,554605,1,300.0,0.0
9156,2022-12-22,1085,1004,728312,1,1100.0,0.0
9157,2024-12-07,1013,1004,483036,1,807.5,0.05
9158,2024-12-17,1099,1023,688043,1,550.0,0.0
9159,2024-12-04,1013,1010,765544,1,850.0,0.0
9160,2021-08-10,1160,1015,678490,1,250.0,0.0
9161,2022-12-02,1134,1007,757135,1,300.0,0.0
9162,2018-04-30,1200,1040,606020,1,100.0,0.0
9163,2024-06-05,1031,1038,794130,1,550.0,0.0
9164,2024-07-14,1091,1032,483036,1,300.0,0.0
9165,2023-08-05,1178,1008,757135,2,600.0,0.0
9166,2024-09-22,1047,1022,794130,1,700.0,0.0
9167,2023-11-02,1057,1003,240932,1,900.0,0.0
9168,2024-05-22,1175,1016,728312,1,250.0,0.0
9169,2023-04-10,1112,1019,757135,1,450.0,0.0
9170,2024-05-12,1179,1007,765544,1,350.0,0.0
9171,2024-08-23,1113,1012,688043,1,350.0,0.0
9172,2024-10-23,1006,1021,728312,2,2000.0,0.0
9173,2023-07-02,1044,1010,688043,6,2400.0,0.0
9174,2024-06-21,1005,1014,554605,1,1300.0,0.0
9175,2023-03-01,1057,1039,536398,1,855.0,0.05
9176,2024-07-04,1033,1001,756746,1,400.0,0.0
9177,2024-12-19,1033,1005,678490,9,3600.0,0.0
9178,2024-04-19,1046,1020,554605,1,500.0,0.0
9179,2023-12-21,1041,1008,483036,1,600.0,0.0
9180,2023-04-26,1149,1026,606020,1,250.0,0.0
9181,2024-11-23,1123,1007,483036,1,200.0,0.0
9182,2024-06-19,1077,1010,536398,4,2000.0,0.0
9183,2024-12-20,1007,1030,483036,1,800.0,0.0
9184,2022-09-04,1096,1006,794130,4,1200.0,0.0
9185,2024-08-03,1006,1038,483036,6,6000.0,0.0
9186,2024-08-13,1035,1018,794130,1,900.0,0.0
9187,2024-06-06,1072,1007,757135,1,550.0,0.0
9188,2024-09-13,1020,1031,794130,1,1100.0,0.0
9189,2023-08-15,1115,1025,606020,1,400.0,0.0
9190,2024-05-19,1086,1006,765544,1,650.0,0.0
9191,2022-03-14,1199,1020,483036,1,150.0,0.0
9192,2022-11-10,1149,1022,794130,1,250.0,0.0
9193,2024-03-03,1079,1042,757135,1,650.0,0.0
9194,2024-09-15,1044,1035,387010,2,800.0,0.0
9195,2024-08-10,1030,1029,757135,1,400.0,0.0
9196,2023-05-26,1071,1027,757135,5,3750.0,0.0
9197,2024-01-14,1053,1003,794130,1,1400.0,0.0
9198,2019-03-12,1181,1015,483036,1,250.0,0.0
9199,2024-10-06,1129,1009,387010,4,1800.0,0.0
9200,2022-08-08,1177,1038,728312,1,350.0,0.0
9201,2024-04-25,1053,1010,794130,1,1400.0,0.0
9202,2024-12-07,1014,1039,756746,3,2100.0,0.0
9203,2024-12-20,1014,1001,240932,1,665.0,0.05
9204,2022-12-04,1174,1020,757135,1,300.0,0.0
9205,2023-11-28,1063,1014,765544,1,1100.0,0.0
9206,2024-12-15,1017,1024,536398,1,900.0,0.0
9207,2022-05-06,1153,1007,536398,1,200.0,0.0
9208,2023-10-23,1066,1020,678490,1,550.0,0.0
9209,2020-12-12,1174,1038,240932,1,300.0,0.0
